Pathway id	Species	Pathway name
5870422	Bos taurus	Synthesis of UDP-N-acetyl-glucosamine
5932129	Canis familiaris	Synthesis of UDP-N-acetyl-glucosamine
5992019	Mus musculus	Synthesis of UDP-N-acetyl-glucosamine
6052533	Rattus norvegicus	Synthesis of UDP-N-acetyl-glucosamine
6096842	Gallus gallus	Synthesis of UDP-N-acetyl-glucosamine
6140073	Taeniopygia guttata	Synthesis of UDP-N-acetyl-glucosamine
6196231	Xenopus tropicalis	Synthesis of UDP-N-acetyl-glucosamine
6273426	Danio rerio	Synthesis of UDP-N-acetyl-glucosamine
6323374	Drosophila melanogaster	Synthesis of UDP-N-acetyl-glucosamine
6351058	Arabidopsis thaliana	Synthesis of UDP-N-acetyl-glucosamine
6379027	Oryza sativa	Synthesis of UDP-N-acetyl-glucosamine
75876	Homo sapiens	Synthesis of very long-chain fatty acyl-CoAs
5695339	Dictyostelium discoideum	Synthesis of very long-chain fatty acyl-CoAs
5699432	Plasmodium falciparum	Synthesis of very long-chain fatty acyl-CoAs
5709402	Schizosaccharomyces pombe	Synthesis of very long-chain fatty acyl-CoAs
5719796	Saccharomyces cerevisiae	Synthesis of very long-chain fatty acyl-CoAs
5751997	Caenorhabditis elegans	Synthesis of very long-chain fatty acyl-CoAs
5812247	Sus scrofa	Synthesis of very long-chain fatty acyl-CoAs
5870140	Bos taurus	Synthesis of very long-chain fatty acyl-CoAs
5931847	Canis familiaris	Synthesis of very long-chain fatty acyl-CoAs
5991737	Mus musculus	Synthesis of very long-chain fatty acyl-CoAs
6052250	Rattus norvegicus	Synthesis of very long-chain fatty acyl-CoAs
6096566	Gallus gallus	Synthesis of very long-chain fatty acyl-CoAs
6139802	Taeniopygia guttata	Synthesis of very long-chain fatty acyl-CoAs
6195955	Xenopus tropicalis	Synthesis of very long-chain fatty acyl-CoAs
6273143	Danio rerio	Synthesis of very long-chain fatty acyl-CoAs
6323154	Drosophila melanogaster	Synthesis of very long-chain fatty acyl-CoAs
6350939	Arabidopsis thaliana	Synthesis of very long-chain fatty acyl-CoAs
6378912	Oryza sativa	Synthesis of very long-chain fatty acyl-CoAs
422085	Homo sapiens	Synthesis, secretion, and deacylation of Ghrelin
5812479	Sus scrofa	Synthesis, secretion, and deacylation of Ghrelin
5870367	Bos taurus	Synthesis, secretion, and deacylation of Ghrelin
5932075	Canis familiaris	Synthesis, secretion, and deacylation of Ghrelin
5991966	Mus musculus	Synthesis, secretion, and deacylation of Ghrelin
6052478	Rattus norvegicus	Synthesis, secretion, and deacylation of Ghrelin
6096788	Gallus gallus	Synthesis, secretion, and deacylation of Ghrelin
381771	Homo sapiens	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)
5812395	Sus scrofa	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)
5870285	Bos taurus	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)
5931991	Canis familiaris	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)
5991881	Mus musculus	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)
6052394	Rattus norvegicus	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)
6096706	Gallus gallus	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)
6139939	Taeniopygia guttata	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)
6196100	Xenopus tropicalis	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)
6273284	Danio rerio	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)
400511	Homo sapiens	Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)
5812451	Sus scrofa	Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)
5870339	Bos taurus	Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)
5932046	Canis familiaris	Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)
5991937	Mus musculus	Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)
6052449	Rattus norvegicus	Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)
2033515	Homo sapiens	t(4;14) translocations of FGFR3
5358752	Homo sapiens	T41 mutants of beta-catenin aren't phosphorylated
380095	Homo sapiens	Tachykinin receptors bind tachykinins
5812398	Sus scrofa	Tachykinin receptors bind tachykinins
5870269	Bos taurus	Tachykinin receptors bind tachykinins
5931976	Canis familiaris	Tachykinin receptors bind tachykinins
5991865	Mus musculus	Tachykinin receptors bind tachykinins
6052378	Rattus norvegicus	Tachykinin receptors bind tachykinins
6096689	Gallus gallus	Tachykinin receptors bind tachykinins
6139923	Taeniopygia guttata	Tachykinin receptors bind tachykinins
6196085	Xenopus tropicalis	Tachykinin receptors bind tachykinins
6273268	Danio rerio	Tachykinin receptors bind tachykinins
434001	Gallus gallus	TAK1 activates NFkB by phosphorylation and activation of IKKs complex
445989	Homo sapiens	TAK1 activates NFkB by phosphorylation and activation of IKKs complex
5812072	Sus scrofa	TAK1 activates NFkB by phosphorylation and activation of IKKs complex
5869950	Bos taurus	TAK1 activates NFkB by phosphorylation and activation of IKKs complex
5931655	Canis familiaris	TAK1 activates NFkB by phosphorylation and activation of IKKs complex
5991545	Mus musculus	TAK1 activates NFkB by phosphorylation and activation of IKKs complex
6052059	Rattus norvegicus	TAK1 activates NFkB by phosphorylation and activation of IKKs complex
6195769	Xenopus tropicalis	TAK1 activates NFkB by phosphorylation and activation of IKKs complex
6272964	Danio rerio	TAK1 activates NFkB by phosphorylation and activation of IKKs complex
6322995	Drosophila melanogaster	TAK1 activates NFkB by phosphorylation and activation of IKKs complex
1299308	Homo sapiens	Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)
5752317	Caenorhabditis elegans	Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)
5812680	Sus scrofa	Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)
5870567	Bos taurus	Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)
5932273	Canis familiaris	Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)
5992166	Mus musculus	Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)
6052677	Rattus norvegicus	Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)
6096981	Gallus gallus	Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)
6140218	Taeniopygia guttata	Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)
6196364	Xenopus tropicalis	Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)
6273568	Danio rerio	Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)
1299287	Homo sapiens	Tandem pore domain halothane-inhibited K+ channel (THIK)
5752315	Caenorhabditis elegans	Tandem pore domain halothane-inhibited K+ channel (THIK)
5812679	Sus scrofa	Tandem pore domain halothane-inhibited K+ channel (THIK)
5870566	Bos taurus	Tandem pore domain halothane-inhibited K+ channel (THIK)
5932272	Canis familiaris	Tandem pore domain halothane-inhibited K+ channel (THIK)
5992165	Mus musculus	Tandem pore domain halothane-inhibited K+ channel (THIK)
6052676	Rattus norvegicus	Tandem pore domain halothane-inhibited K+ channel (THIK)
6096980	Gallus gallus	Tandem pore domain halothane-inhibited K+ channel (THIK)
6140217	Taeniopygia guttata	Tandem pore domain halothane-inhibited K+ channel (THIK)
6196363	Xenopus tropicalis	Tandem pore domain halothane-inhibited K+ channel (THIK)
6273567	Danio rerio	Tandem pore domain halothane-inhibited K+ channel (THIK)
1296346	Homo sapiens	Tandem pore domain potassium channels
5752316	Caenorhabditis elegans	Tandem pore domain potassium channels
5812673	Sus scrofa	Tandem pore domain potassium channels
5870560	Bos taurus	Tandem pore domain potassium channels
5932266	Canis familiaris	Tandem pore domain potassium channels
5992159	Mus musculus	Tandem pore domain potassium channels
6052671	Rattus norvegicus	Tandem pore domain potassium channels
6096975	Gallus gallus	Tandem pore domain potassium channels
6140212	Taeniopygia guttata	Tandem pore domain potassium channels
6196358	Xenopus tropicalis	Tandem pore domain potassium channels
6273566	Danio rerio	Tandem pore domain potassium channels
6323475	Drosophila melanogaster	Tandem pore domain potassium channels
167246	Homo sapiens	Tat-mediated elongation of the HIV-1 transcript
167243	Homo sapiens	Tat-mediated HIV elongation arrest and recovery
201681	Homo sapiens	TCF dependent signaling in response to WNT
5751999	Caenorhabditis elegans	TCF dependent signaling in response to WNT
5812253	Sus scrofa	TCF dependent signaling in response to WNT
5870146	Bos taurus	TCF dependent signaling in response to WNT
5931853	Canis familiaris	TCF dependent signaling in response to WNT
5991743	Mus musculus	TCF dependent signaling in response to WNT
6052256	Rattus norvegicus	TCF dependent signaling in response to WNT
6096572	Gallus gallus	TCF dependent signaling in response to WNT
6139808	Taeniopygia guttata	TCF dependent signaling in response to WNT
6195961	Xenopus tropicalis	TCF dependent signaling in response to WNT
6273149	Danio rerio	TCF dependent signaling in response to WNT
6323159	Drosophila melanogaster	TCF dependent signaling in response to WNT
5339700	Homo sapiens	TCF7L2 mutants don't bind CTBP
202403	Homo sapiens	TCR signaling
5695341	Dictyostelium discoideum	TCR signaling
5699435	Plasmodium falciparum	TCR signaling
5709404	Schizosaccharomyces pombe	TCR signaling
5719798	Saccharomyces cerevisiae	TCR signaling
5752007	Caenorhabditis elegans	TCR signaling
5812264	Sus scrofa	TCR signaling
5870154	Bos taurus	TCR signaling
5931861	Canis familiaris	TCR signaling
5991751	Mus musculus	TCR signaling
6052264	Rattus norvegicus	TCR signaling
6096579	Gallus gallus	TCR signaling
6139817	Taeniopygia guttata	TCR signaling
6195969	Xenopus tropicalis	TCR signaling
6273154	Danio rerio	TCR signaling
6323168	Drosophila melanogaster	TCR signaling
6350941	Arabidopsis thaliana	TCR signaling
6378914	Oryza sativa	TCR signaling
174417	Homo sapiens	Telomere C-strand (Lagging Strand) Synthesis
5695284	Dictyostelium discoideum	Telomere C-strand (Lagging Strand) Synthesis
5699403	Plasmodium falciparum	Telomere C-strand (Lagging Strand) Synthesis
5709360	Schizosaccharomyces pombe	Telomere C-strand (Lagging Strand) Synthesis
5719746	Saccharomyces cerevisiae	Telomere C-strand (Lagging Strand) Synthesis
5751905	Caenorhabditis elegans	Telomere C-strand (Lagging Strand) Synthesis
5812134	Sus scrofa	Telomere C-strand (Lagging Strand) Synthesis
5870013	Bos taurus	Telomere C-strand (Lagging Strand) Synthesis
5931717	Canis familiaris	Telomere C-strand (Lagging Strand) Synthesis
5991610	Mus musculus	Telomere C-strand (Lagging Strand) Synthesis
6052123	Rattus norvegicus	Telomere C-strand (Lagging Strand) Synthesis
6096436	Gallus gallus	Telomere C-strand (Lagging Strand) Synthesis
6139673	Taeniopygia guttata	Telomere C-strand (Lagging Strand) Synthesis
6195833	Xenopus tropicalis	Telomere C-strand (Lagging Strand) Synthesis
6273025	Danio rerio	Telomere C-strand (Lagging Strand) Synthesis
6323049	Drosophila melanogaster	Telomere C-strand (Lagging Strand) Synthesis
6350876	Arabidopsis thaliana	Telomere C-strand (Lagging Strand) Synthesis
6378846	Oryza sativa	Telomere C-strand (Lagging Strand) Synthesis
174430	Homo sapiens	Telomere C-strand synthesis initiation
5695283	Dictyostelium discoideum	Telomere C-strand synthesis initiation
5699402	Plasmodium falciparum	Telomere C-strand synthesis initiation
5709359	Schizosaccharomyces pombe	Telomere C-strand synthesis initiation
5719745	Saccharomyces cerevisiae	Telomere C-strand synthesis initiation
5751904	Caenorhabditis elegans	Telomere C-strand synthesis initiation
5812133	Sus scrofa	Telomere C-strand synthesis initiation
5870012	Bos taurus	Telomere C-strand synthesis initiation
5931716	Canis familiaris	Telomere C-strand synthesis initiation
5991609	Mus musculus	Telomere C-strand synthesis initiation
6052122	Rattus norvegicus	Telomere C-strand synthesis initiation
6096435	Gallus gallus	Telomere C-strand synthesis initiation
6139672	Taeniopygia guttata	Telomere C-strand synthesis initiation
6195832	Xenopus tropicalis	Telomere C-strand synthesis initiation
6273024	Danio rerio	Telomere C-strand synthesis initiation
6323048	Drosophila melanogaster	Telomere C-strand synthesis initiation
6350875	Arabidopsis thaliana	Telomere C-strand synthesis initiation
6378845	Oryza sativa	Telomere C-strand synthesis initiation
171319	Homo sapiens	Telomere Extension By Telomerase
5695223	Dictyostelium discoideum	Telomere Extension By Telomerase
5709315	Schizosaccharomyces pombe	Telomere Extension By Telomerase
5719704	Saccharomyces cerevisiae	Telomere Extension By Telomerase
5812029	Sus scrofa	Telomere Extension By Telomerase
5869906	Bos taurus	Telomere Extension By Telomerase
5931611	Canis familiaris	Telomere Extension By Telomerase
5991503	Mus musculus	Telomere Extension By Telomerase
6052015	Rattus norvegicus	Telomere Extension By Telomerase
6096348	Gallus gallus	Telomere Extension By Telomerase
6139590	Taeniopygia guttata	Telomere Extension By Telomerase
6195729	Xenopus tropicalis	Telomere Extension By Telomerase
6272924	Danio rerio	Telomere Extension By Telomerase
6350822	Arabidopsis thaliana	Telomere Extension By Telomerase
157579	Homo sapiens	Telomere Maintenance
418124	Gallus gallus	Telomere maintenance
5695225	Dictyostelium discoideum	Telomere Maintenance
5699405	Plasmodium falciparum	Telomere Maintenance
5709317	Schizosaccharomyces pombe	Telomere Maintenance
5719706	Saccharomyces cerevisiae	Telomere Maintenance
5751907	Caenorhabditis elegans	Telomere Maintenance
5812031	Sus scrofa	Telomere Maintenance
5869908	Bos taurus	Telomere Maintenance
5931613	Canis familiaris	Telomere Maintenance
5991505	Mus musculus	Telomere Maintenance
6052017	Rattus norvegicus	Telomere Maintenance
6096350	Gallus gallus	Telomere Maintenance
6139592	Taeniopygia guttata	Telomere Maintenance
6195731	Xenopus tropicalis	Telomere Maintenance
6272926	Danio rerio	Telomere Maintenance
6323051	Drosophila melanogaster	Telomere Maintenance
6350824	Arabidopsis thaliana	Telomere Maintenance
6378848	Oryza sativa	Telomere Maintenance
166665	Homo sapiens	Terminal pathway of complement
5812111	Sus scrofa	Terminal pathway of complement
5869990	Bos taurus	Terminal pathway of complement
5931693	Canis familiaris	Terminal pathway of complement
5991586	Mus musculus	Terminal pathway of complement
6052099	Rattus norvegicus	Terminal pathway of complement
6096413	Gallus gallus	Terminal pathway of complement
6139652	Taeniopygia guttata	Terminal pathway of complement
6195809	Xenopus tropicalis	Terminal pathway of complement
6273002	Danio rerio	Terminal pathway of complement
977068	Homo sapiens	Termination of O-glycan biosynthesis
5812631	Sus scrofa	Termination of O-glycan biosynthesis
5870518	Bos taurus	Termination of O-glycan biosynthesis
5932224	Canis familiaris	Termination of O-glycan biosynthesis
5992117	Mus musculus	Termination of O-glycan biosynthesis
6052629	Rattus norvegicus	Termination of O-glycan biosynthesis
6096934	Gallus gallus	Termination of O-glycan biosynthesis
6140167	Taeniopygia guttata	Termination of O-glycan biosynthesis
6196319	Xenopus tropicalis	Termination of O-glycan biosynthesis
6273524	Danio rerio	Termination of O-glycan biosynthesis
6323442	Drosophila melanogaster	Termination of O-glycan biosynthesis
5656169	Homo sapiens	Termination of translesion DNA synthesis
5695667	Dictyostelium discoideum	Termination of translesion DNA synthesis
5709680	Schizosaccharomyces pombe	Termination of translesion DNA synthesis
5720077	Saccharomyces cerevisiae	Termination of translesion DNA synthesis
5812898	Sus scrofa	Termination of translesion DNA synthesis
5870792	Bos taurus	Termination of translesion DNA synthesis
5932498	Canis familiaris	Termination of translesion DNA synthesis
5992394	Mus musculus	Termination of translesion DNA synthesis
6052904	Rattus norvegicus	Termination of translesion DNA synthesis
6097204	Gallus gallus	Termination of translesion DNA synthesis
6140439	Taeniopygia guttata	Termination of translesion DNA synthesis
6196590	Xenopus tropicalis	Termination of translesion DNA synthesis
6273790	Danio rerio	Termination of translesion DNA synthesis
6323673	Drosophila melanogaster	Termination of translesion DNA synthesis
6351245	Arabidopsis thaliana	Termination of translesion DNA synthesis
6379220	Oryza sativa	Termination of translesion DNA synthesis
5221030	Homo sapiens	TET1,2,3 and TDG demethylate DNA
5709663	Schizosaccharomyces pombe	TET1,2,3 and TDG demethylate DNA
5812857	Sus scrofa	TET1,2,3 and TDG demethylate DNA
5870748	Bos taurus	TET1,2,3 and TDG demethylate DNA
5932453	Canis familiaris	TET1,2,3 and TDG demethylate DNA
5992351	Mus musculus	TET1,2,3 and TDG demethylate DNA
6052861	Rattus norvegicus	TET1,2,3 and TDG demethylate DNA
6097161	Gallus gallus	TET1,2,3 and TDG demethylate DNA
6140396	Taeniopygia guttata	TET1,2,3 and TDG demethylate DNA
6196545	Xenopus tropicalis	TET1,2,3 and TDG demethylate DNA
6273749	Danio rerio	TET1,2,3 and TDG demethylate DNA
6323637	Drosophila melanogaster	TET1,2,3 and TDG demethylate DNA
1474151	Homo sapiens	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
5695536	Dictyostelium discoideum	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
5699552	Plasmodium falciparum	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
5709570	Schizosaccharomyces pombe	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
5719967	Saccharomyces cerevisiae	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
5752326	Caenorhabditis elegans	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
5812692	Sus scrofa	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
5870580	Bos taurus	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
5932286	Canis familiaris	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
5992180	Mus musculus	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
6052691	Rattus norvegicus	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
6096992	Gallus gallus	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
